ds,yhat,yhat_lower,yhat_upper
2014-04-16,80.09961623574239,-4.375578712593577,163.5632170125212
2014-04-17,68.69812066875495,-16.680543297946535,149.45183549014982
2014-04-18,84.59446758561259,-5.944226209702819,167.13924159409447
2014-04-19,140.01112454924208,61.74183817814773,222.30960349565692
2014-04-20,98.27304950521946,17.625336273328493,185.61187907889155
2014-04-21,73.3065231681584,-12.499356433652023,160.68980835859946
2014-04-22,73.63531622424274,-14.120790179911255,159.30223649420316
2014-04-23,100.16268710267042,17.244948550924665,181.6125202246951
2014-04-24,86.4727462165034,-5.379788710555298,172.376309195251
2014-04-25,99.62937957245126,13.601371004321628,182.3788551507683
2014-04-26,151.91122290947627,72.22334172898277,237.89376212083653
2014-04-27,106.70856770066966,19.836797922943035,192.57931294184777
2014-04-28,78.02083065908256,-5.278060260350958,162.64167407260422
2014-04-29,74.45118108338318,-13.057747922320754,158.03991746068724
2014-04-30,96.98685402470252,10.822515722219894,175.34930627125368
2014-05-01,79.29872082945451,-0.35014213283038387,161.14721170572895
2014-05-02,88.53834827970142,6.439229355882119,174.4902743967075
2014-05-03,137.0710776793428,53.21964964707047,222.09438911500166
2014-05-04,88.3710464017628,7.7520991200833445,176.01181899983928
2014-05-05,56.51682481271119,-21.119376923252982,138.11115907368526
2014-05-06,50.184303361281664,-33.570623272715316,139.43650189510814
2014-05-07,70.42539695646887,-14.104149013146404,143.06762286990477
2014-05-08,50.96617223391739,-32.32099484894627,136.84374112078675
2014-05-09,59.002665729522974,-30.614312464927817,144.96882504365934
2014-05-10,106.93294863693569,23.465581722049517,185.8980961872427
2014-05-11,58.25138628845011,-27.95769738832893,140.779326209612
2014-05-12,27.043782957946544,-54.18784664222234,122.1571528454557
2014-05-13,21.980058936599033,-65.85332067674403,114.36667646129614
2014-05-14,44.09303249964901,-40.693460288244744,123.7278757459718
2014-05-15,27.076913891642615,-54.319765144069336,120.92404857141372
2014-05-16,38.08376820189363,-52.08269457773832,125.20554045790534
2014-05-17,89.45649353272071,11.361348018334724,173.82908268355115
2014-05-18,44.62424102540378,-42.481774506455814,124.98409852985874
2014-05-19,17.598942520836314,-62.21402149107823,96.5550172931196
2014-05-20,16.96956240447471,-67.33077918884496,102.39892875297016
2014-05-21,43.68261134284732,-34.87727180671882,134.68640865046703
2014-05-22,31.342490400079352,-57.46694756671491,113.18755650031774
2014-05-23,47.00988091420306,-39.38284467787243,131.5859954702116
2014-05-24,102.93668314246958,10.839297926605257,187.34029752875807
2014-05-25,62.46338593949472,-22.953110678817158,151.26837284333075
2014-05-26,39.51748907599146,-34.84105345600025,122.50373347826674
2014-05-27,42.609551747055264,-39.93101114300216,125.76549942905135
2014-05-28,72.61536415134748,-16.06103591295998,157.9666348637447
2014-05-29,63.077772965331114,-22.023381702615115,148.42714740273996
2014-05-30,81.00634248042121,3.364052400282599,167.16404956582633
2014-05-31,138.61332566919125,54.51583987996873,221.37826038702204
2014-06-01,99.21180426629813,15.26527027398744,187.51299302111582
2014-06-02,76.71460243813442,-3.158174202401325,163.63425904828267
2014-06-03,79.63053710343766,-3.847999778094192,164.9243396621877
2014-06-04,108.84649813869216,28.597314380418165,195.42862938250929
2014-06-05,97.92889256889254,9.879785856135964,184.36297604192413
2014-06-06,113.92264514116317,28.407764804471302,199.92510754907445
2014-06-07,169.08624387484835,87.25720073481122,249.6378783853612
2014-06-08,126.78871757146597,43.40898561852868,207.92463321197553
2014-06-09,101.00717365498177,18.733068814931283,181.1921435094729
2014-06-10,100.32149552964307,9.616114431145693,187.88500399165252
2014-06-11,125.69473005183612,41.09972692336961,213.2401663281818
2014-06-12,110.77274031271233,30.112486442724602,196.42616235007893
2014-06-13,122.68135898445439,40.870292097983175,209.829838687879
2014-06-14,173.75957778558677,87.59567317983199,255.335473449759
2014-06-15,127.45469975798456,52.62008681389562,213.2941665436054
2014-06-16,97.81813119811758,13.615182521132848,175.57507935493737
2014-06-17,93.49845146892577,8.768051040357653,178.6588994178856
2014-06-18,115.52033014006639,34.49308717311152,195.03241541350556
2014-06-19,97.58290094777156,10.203580081996016,184.71562506984642
2014-06-20,106.85585720133658,25.88935206484654,188.7094286321828
2014-06-21,155.711827924817,67.85628547551465,240.0521662271921
2014-06-22,107.62097893878061,23.70900798938572,194.67388161426666
2014-06-23,76.6465265875477,-12.431246545791778,155.61619765470465
2014-06-24,71.43780629916422,-14.255484258889938,153.8136252703611
2014-06-25,93.00946240552837,11.015429148438162,174.17608028503935
2014-06-26,75.04035881074626,-7.567235132515139,156.27799127068755
2014-06-27,84.67045861839875,1.3124010742725516,172.80986426547776
2014-06-28,134.23420933505034,45.67012047681714,211.58164198907792
2014-06-29,87.15634960861634,5.115580596005483,168.49616583425484
2014-06-30,57.44879215341873,-23.641256584139963,141.83054160428395
2014-07-01,53.705188040397424,-34.22645217292375,130.38638484761978
2014-07-02,76.88169879531603,-13.474256638379552,160.60113679956544
2014-07-03,60.597533969969454,-18.051642794535464,149.49652410320783
2014-07-04,71.93345954163047,-16.763105667261677,154.6716231606703
2014-07-05,123.16677126886722,45.09448194950786,201.34135343028993
2014-07-06,77.69278198536003,-7.51264485700717,164.04041211844498
2014-07-07,49.45056822293743,-33.30926992395253,129.724373576036
2014-07-08,46.9912873461855,-37.87619162996618,129.7665789472166
2014-07-09,71.23581959259963,-12.799992214602277,152.23417138117566
2014-07-10,55.77613759357139,-25.915281875650486,141.41455589530182
2014-07-11,67.67441472750997,-12.80811023601462,150.47435894365648
2014-07-12,119.19835285438188,35.8746314119808,203.18069589316784
2014-07-13,73.71859735753529,-15.575705300653626,158.99383838340088
2014-07-14,45.20685533662038,-41.96932221704845,134.79566838296748
2014-07-15,42.23129355801041,-45.91112955802394,122.8004668614396
2014-07-16,65.73772493680097,-16.676283175852344,152.99047406057565
2014-07-17,49.35013489203674,-27.54759707536482,130.9502111666981
2014-07-18,60.16875803498925,-26.03163394017907,152.5231277416321
2014-07-19,110.50421567601089,28.872436681124597,194.02627250035937
2014-07-20,63.773616107950815,-23.126948745203514,147.06241438530182
2014-07-21,33.99727073039526,-45.61177411285878,118.9198453068784
2014-07-22,29.79264197990641,-55.69537648602384,113.14998409521263
2014-07-23,52.154072287663894,-31.625315633272816,139.04186687054047
2014-07-24,34.751885820624395,-48.356601418708394,117.11217494651062
2014-07-25,44.72911276094978,-40.210993452566704,135.68906191727552
2014-07-26,94.43438370585177,7.809797338466577,172.55815770842915
2014-07-27,47.31693005235841,-36.51369369984153,135.89011370703724
2014-07-28,17.42237321479542,-65.9051644396225,104.11137075395092
2014-07-29,13.385943514047018,-72.89306935718892,97.87425734628998
2014-07-30,36.21169724702087,-50.54189966258462,127.87947727406714
2014-07-31,19.5713368840205,-62.03776761695265,102.7563661233793
2014-08-01,30.600890897461205,-49.35551701030286,110.22832190186438
2014-08-02,81.633800946554,-3.8471189493211675,163.76597625355643
2014-08-03,36.09634582859441,-45.23017129820662,122.76010090455269
2014-08-04,8.061493982296147,-72.35367357664545,90.64005129972385
2014-08-05,6.070697541293329,-76.73543350264144,95.4409838451434
2014-08-06,31.086390002101325,-48.048659820696116,120.57942660298112
2014-08-07,16.734545356416675,-62.50907231796979,106.21038985201375
2014-08-08,30.102631004428606,-52.92376464027031,115.24608635940466
2014-08-09,83.47404418086774,0.600447324656399,166.54309329843574
2014-08-10,40.2249230672149,-43.827251974784495,130.1025184499611
2014-08-11,14.32196338530485,-67.08029301780225,97.25090053747746
2014-08-12,14.317823360165706,-67.84679079946484,97.77367740486116
2014-08-13,41.132623344275956,-43.33896159009029,123.41025750702309
2014-08-14,28.355080314372167,-58.626449372955065,110.49137726146853
2014-08-15,43.04146830419834,-48.569867730927534,129.0676322278946
2014-08-16,97.45088818255252,14.462709811370377,183.720457735415
2014-08-17,54.942714804563934,-21.94014886792486,146.86148007921486
2014-08-18,29.474834790646003,-58.22729909203827,117.29171696699629
2014-08-19,29.599246388182706,-54.121454663277056,118.24782012968983
2014-08-20,56.24352269434287,-33.981290775391116,137.6078317248191
2014-08-21,43.011680001291985,-39.209329341915996,133.54998827800583
2014-08-22,56.98265039416964,-17.999498410122275,137.77648308349745
2014-08-23,110.44485637606154,25.718252019715507,194.48436003773855
2014-08-24,66.79277579452672,-16.03141864820387,152.48776184902758
2014-08-26,38.734338125371465,-45.49100348203617,117.85616896139331
2014-08-27,63.89664888519388,-22.789318188443403,142.84582531221324
2014-08-28,49.16173468901275,-30.611168440253913,133.2308589565093
2014-08-29,61.654779336279645,-22.225221756241467,143.00529508976956
2014-08-30,113.70871998037822,26.966830811858266,202.72369309589885
2014-08-31,68.75952904996034,-12.826862756912213,153.97191874302493
2014-09-01,40.8422179679071,-41.09763580440639,121.77924039860133
2014-09-02,38.584198809378364,-51.18075309556246,113.9905487864742
2014-09-03,62.98457000499296,-19.690452519969348,140.19034381757368
2014-09-04,47.72630768111365,-36.124194718062796,133.25163347713345
2014-09-05,59.932737902078195,-26.873213831484602,144.16063603530912
2014-09-06,111.94060897767848,30.24122740330067,193.35589283871533
2014-09-07,67.18193275268399,-16.607510901812617,157.14855220306242
2014-09-08,39.68015665488456,-44.4147526721619,122.42422562277629
2014-09-09,38.043921562055445,-46.148183151592555,121.15310360877469
2014-09-10,63.24696060877708,-21.323692847506173,141.82590633632412
2014-09-11,48.927726502305454,-37.337755993583954,131.76312345674572
2014-09-12,62.18698291766431,-19.69872281096048,147.29224115657516
2014-09-13,115.32188372697298,30.200716796663492,199.73711734379626
2014-09-14,71.72244308506467,-13.36587925179809,158.44302191364687
2014-09-15,45.369038243048436,-34.95464661336937,134.76570267570435
2014-09-16,44.82753790883781,-38.741609820624014,126.70362122391288
2014-09-17,71.0305709186422,-11.073079138230666,152.89044211587816
2014-09-18,57.5784821420046,-28.879863528120968,138.82957550937263
2014-09-19,71.53817142737097,-9.259590976418432,158.6772473228517
2014-09-20,125.17830159105009,36.96745790391555,209.1211735737286
2014-09-21,81.86674383632716,1.758274414465529,166.87810676165483
2014-09-22,55.56887195210156,-29.173838603952206,132.63183433016434
2014-09-23,54.84327262340413,-27.164779128336118,141.65391883695276
2014-09-24,80.6233669152654,-5.9886122181001165,165.34027495360957
2014-09-25,66.5184765681414,-11.083666856944504,146.1328741503562
2014-09-26,79.61252446160589,-9.183205585374981,162.78017283717728
2014-09-27,132.19885590348196,46.35899438063314,214.93630514001282
2014-09-28,87.67705692276394,8.158159297804092,171.79784372170676
2014-09-29,60.05039571550871,-23.35421554478089,141.98637095821232
2014-09-30,57.92047602680664,-26.312300074217852,139.71017074855703
2014-10-01,82.26762511131395,-3.438188976404696,164.06806350421326
2014-10-02,66.75058290493752,-15.41622777918327,146.67397562501435
2014-10-03,78.5037193155861,-8.512801185188621,163.59688888676158
2014-10-04,129.87612083082485,50.29477359343197,216.0025883822174
2014-10-05,84.30939897965605,0.7651917514320665,169.69623153009883
2014-10-06,55.85102599858175,-34.33384826674247,135.45024884056212
2014-10-07,53.14169693773531,-31.656360695104496,138.69383699089434
2014-10-08,77.19435167402001,-9.499753539309395,165.78911292625693
2014-10-09,61.69265121033271,-17.32702416552202,144.37759990017383
2014-10-10,73.78717275068746,-5.155296084857221,158.26326559768546
2014-10-11,125.82788419716707,44.03919482449027,213.83379379077422
2014-10-12,81.25884503130811,-5.161143740209531,163.85847844691804
2014-10-13,54.11382529243667,-32.79209937332826,146.86821384127168
2014-10-14,53.00948990145456,-29.72424785558816,124.68975948246535
2014-10-15,78.9247206215264,-7.179181444739821,159.3387237807768
2014-10-16,65.49968163534588,-12.831196351826941,148.9935023079571
2014-10-17,79.83288346549564,-7.851672029732722,162.26661888960808
2014-10-18,134.21478836389093,48.2024812632509,212.42208603358065
2014-10-19,92.02387921257143,1.864948512132555,168.05491351165773
2014-10-20,67.2238519118135,-17.53848257844836,148.67113371871477
2014-10-21,68.35854069801289,-14.387902365192623,151.18007559235159
2014-10-22,96.3331057411734,15.633575124348132,178.04403491315486
2014-10-23,84.71504200559889,-4.7222618611236085,164.48023611911242
2014-10-24,100.53321423347954,17.585497644613046,188.6285441631807
2014-10-25,156.0134097322879,71.14296491106069,241.3939277098348
2014-10-26,114.47627931770836,25.28983140178779,199.19163034386432
2014-10-27,89.83627580974871,4.590008375168679,176.42402747724523
2014-10-28,90.5981514026173,7.261347685632875,172.29599940794876
2014-10-29,117.63949888096269,35.082283034316426,199.374521459342
2014-10-30,104.51285623755734,14.618298280000618,188.6526285981896
2014-10-31,118.24554616149446,36.49315277666332,207.3901528123828
2014-11-01,171.07571565957167,86.5068582990439,253.85717502492662
2014-11-02,126.35042749256851,44.40274771690329,211.3913690457451
2014-11-03,98.0650730012027,11.126080803800363,175.98828845081215
2014-11-04,94.73731326068534,16.215223014143966,179.8243085447009
2014-11-05,117.3107460772808,30.039321977185125,194.66906868131517
2014-11-06,99.4151288475067,13.525372154408558,181.83499434011358
2014-11-07,108.16470574716696,21.376524138357507,185.82713957845343
2014-11-08,155.89246616532424,67.47782879087957,241.73763195336358
2014-11-09,106.04622542033755,25.121820468120415,193.86628721908744
2014-11-10,72.68517238771423,-18.449058095461904,156.45637101926798
2014-11-11,64.47349443218548,-20.404326595679898,145.66894810850417
2014-11-12,82.45962642729188,-2.139561098230821,167.17351342365032
2014-11-13,60.37471655949144,-17.59293629642135,142.34542066204008
2014-11-14,65.42856313618107,-11.61748771037398,150.70811907652472
2014-11-15,110.04157804693124,28.362891820644446,190.82956275197733
2014-11-16,57.73872439757565,-24.157669771189934,141.24062562433116
2014-11-17,22.64412630877188,-61.064552173618296,107.45131212012956
2014-11-18,13.473010160039879,-75.23192306918547,95.43054813225002
2014-11-19,31.309567250741484,-50.34260530275368,119.67401422487765
2014-11-20,9.904366952111856,-77.30054307714771,91.61033943554236
2014-11-21,16.469603199675753,-63.42731568279659,94.43081909084722
2014-11-22,63.410750115434006,-21.457781525678435,140.32665886429552
2014-11-23,14.22058537751681,-75.72132957982798,91.30140263449094
2014-11-24,-17.02571892664543,-111.12083832131762,67.41302763940998
2014-11-25,-21.6777863858364,-107.662216588881,69.81560913576922
2014-11-26,1.2690656775348632,-78.74479303277023,85.91206451703232
2014-11-27,-14.52717669077614,-96.41373794319007,61.30118580141506
2014-11-28,-1.9580832434851505,-81.96763602987033,80.65707994467628
2014-11-29,51.26903899405023,-39.02817326692443,132.44624401323009
2014-11-30,8.527552177012902,-76.74748160579406,92.74659708210979
2014-12-01,-16.230872051670367,-103.35287639250507,65.38385426107463
2014-12-02,-14.480784761540988,-98.31618947573696,65.0851002259897
2014-12-03,14.693548641222833,-69.92220345919631,97.86672112351214
2014-12-04,4.795734322431063,-82.57980449810537,88.59895018233209
2014-12-05,22.821108474273515,-58.15136587732031,109.34534803081087
2014-12-06,80.95833373773858,-1.3678644225271421,165.0482207362216
2014-12-07,42.488090814996895,-37.70984475295815,119.97793588066651
2014-12-08,21.28275762460339,-65.06991494351766,108.72752505999537
2014-12-09,25.803622561601017,-56.61566613949183,112.01571868489567
2014-12-10,56.88410382371554,-26.425715258066337,143.27958387619586
2014-12-11,48.032483343945074,-34.45632877739825,134.39514153105114
2014-12-12,66.23231794942299,-15.001079756821603,155.16108065575418
2014-12-13,123.6789864261851,40.20713141588753,211.0218350286511
2014-12-14,83.67821987777965,3.046440282380106,176.93230373990497
2014-12-15,60.145212366649176,-35.00460779193332,147.99618423027084
2014-12-16,61.60087156932362,-18.486627115583072,152.7438555210439
2014-12-17,88.95370361252961,1.1703966118900424,176.54842711062776
2014-12-18,75.8008713130885,-6.936691775739208,160.97803840222005
2014-12-19,89.22662686766775,-1.0503273447743362,171.14115749753876
2014-12-20,141.5366229030322,56.42763342212032,223.55143356229527
2014-12-21,96.15400023966951,11.763863283021971,175.9290919323086
2014-12-22,67.1159048465103,-20.419542936653638,151.13588554810093
2014-12-23,63.067052417052054,-20.64589164516219,140.4445083446945
2014-12-24,85.03889527620812,3.3829581727365836,172.7337582934885
2014-12-25,66.74799182156036,-14.11605059862032,154.3900650262272
2014-12-26,75.3918395440475,-6.338008810937914,161.00295915420702
2014-12-27,123.38073320274387,37.6673082574282,204.61357514622577
2014-12-28,74.23160051024983,-12.16056788812765,162.00261684685694
2014-12-29,42.06251695125349,-34.477456950784934,123.93385344055456
2014-12-30,35.584561357194815,-44.491691019857754,118.94876366324483
2014-12-31,55.87960325062164,-29.00619207928809,138.81201731593947
2015-01-01,36.69765080468004,-47.6346060673918,119.19850728772568
2015-01-02,45.267652474349916,-44.2652051493456,129.03315251889552
2015-01-03,93.98226756350965,8.31536455213501,180.28357707373317
2015-01-04,46.33867715961879,-36.0160002479304,130.48783171370783
2015-01-05,16.418015049515155,-72.3225613227036,104.3090850507452
2015-01-06,12.878123850116665,-72.28779108157396,95.03671805762188
2015-01-07,36.732593125798886,-50.79103288854806,115.47633471614662
2015-01-08,21.64967812445341,-66.07718391517014,106.87281047440908
2015-01-09,34.74934355249121,-49.586357529759916,117.92443222131065
2015-01-10,88.33696277690292,6.235285890060053,170.64335539518606
2015-01-11,45.79957992958245,-38.30784982325956,122.06868690962557
2015-01-12,21.10337907977103,-61.58697320114284,106.96073071467954
2015-01-13,22.788953496292116,-64.31376026099385,110.16394033856017
2015-01-14,51.75288791251767,-35.60549042553495,141.4917504158231
2015-01-15,41.54919687361391,-46.747936133516966,131.70718973659143
2015-01-16,59.18880918651378,-20.667400496511263,139.27899065462935
2015-01-17,116.8755768054546,34.10009615587056,200.83848256515535
2015-01-18,77.90466702263357,-9.720062602416684,163.72405648784132
2015-01-19,56.161938010658325,-22.793565102006365,144.82431346408447
2015-01-20,60.12085200411211,-20.713950220493796,142.74145480507977
2015-01-21,90.6254064533361,9.72660209289577,172.65925126506303
2015-01-22,81.19260043881816,-0.9811916704888574,164.50375693596337
2015-01-23,98.81260781515934,8.8082592083573,173.8652467107065
2015-01-24,155.6851244092381,66.44646381903738,237.05999918185358
2015-01-25,115.11774479588895,32.751508146289424,199.36690768767534
2015-01-26,91.02497297667944,10.941371016654148,178.84070246668114
2015-01-27,91.92443293022973,11.249038419668139,181.99015020214156
2015-01-28,118.71877809389161,32.755067350259374,195.17255145737388
2015-01-29,104.9968423157855,25.397493143597636,193.0031641561263
2015-01-30,117.83223487547387,37.47324198795808,206.8078534131574
2015-01-31,169.51788314704655,75.13856236156956,250.1681941891559
2015-02-01,123.46414471778606,36.00974703891868,212.74266288133418
2015-02-02,93.69050825251976,2.650896866180845,172.7919149852441
2015-02-03,88.824753019966,9.640747855440027,179.17271588173816
2015-02-04,109.88085591253945,31.506515172229363,200.4101369569036
2015-02-05,90.55786521340343,8.281819509799286,168.53880275945434
2015-02-06,98.0362650769804,11.671893688629002,182.12837530061861
2015-02-07,144.71037976800804,58.2240529101146,226.46025602274892
2015-02-08,94.08275658372553,12.965346992542184,180.4735533963587
2015-02-09,60.25921508015789,-29.673214930747406,136.10235156082797
2015-02-10,51.9412100349527,-31.217771952693447,137.26726244963197
2015-02-11,70.20408515661353,-14.061245443145893,155.5962767448578
2015-02-12,48.79483296800893,-35.32283555762931,137.6419429856054
2015-02-13,54.92762985678327,-28.455414529922702,142.15378406244662
2015-02-14,101.0157085021493,16.178284656655606,179.9280407874218
2015-02-15,50.56551352379522,-33.43917350116551,134.24908423294139
2015-02-16,17.671828616803115,-70.48315971043128,101.46982578505879
2015-02-17,11.010517071188257,-72.08940009521535,94.24468110185222
2015-02-18,31.61744119482963,-63.58909691820962,115.66030381471428
2015-02-19,13.1871589551961,-67.75074659772781,97.47881064795132
2015-02-20,22.86964453114945,-64.31351380671126,112.57380191203882
2015-02-21,73.00356804450718,-8.907104719576658,161.687698377234
2015-02-22,27.012049328370296,-59.29391178798356,111.03861476241963
2015-02-23,-1.100460336867494,-81.56924179890437,79.12823515575603
2015-02-24,-2.753563581639564,-86.24019562475803,81.27721848283915
2015-02-25,22.989957309178155,-60.53804823062636,104.14000485442132
2015-02-26,9.724832705153723,-70.78351748597268,89.69713349055225
2015-02-27,24.502022543418907,-59.74693381233449,103.9404507488111
2015-02-28,79.56395348564985,-4.105940909156503,161.85002823114945
2015-03-01,38.242152832341326,-40.239941174519274,124.85970370993132
2015-03-02,14.45589677352115,-67.27128216890029,98.50024019844052
2015-03-03,16.708469724742883,-60.57665252381114,100.66021792916479
2015-03-04,45.86940364750371,-38.84721632990765,132.08829373118462
2015-03-05,35.47648405118352,-52.13389419702262,117.26168552098848
2015-03-06,52.53545210744127,-34.431101711486676,136.2826067754431
2015-03-07,109.25600829004973,26.666817857421783,197.6558497331601
2015-03-08,68.94995586641858,-11.41542612664543,159.37747413086575
2015-03-09,45.530094224463916,-39.43451760352477,129.08038000895135
2015-03-10,47.506430920298655,-35.85369451037409,130.4561822697834
2015-03-11,75.7682115704917,-14.248172148691458,156.80855087378094
2015-03-12,63.88530736492475,-17.761771185795293,147.30055019772487
2015-03-13,78.90715726430476,-9.362843317896013,163.1217401459389
2015-03-14,133.09776030476695,46.98814703976565,219.02742370852675
2015-03-15,89.83260348606589,4.0785212992612285,169.29085804797955
2015-03-16,63.0961607203333,-21.818521868596733,150.76502011458592
2015-03-17,61.47656051217461,-20.27796752601438,144.6448516964809
2015-03-18,85.94595303904514,6.107379604056527,167.08118619464352
2015-03-19,70.16015007859266,-18.974398377564878,153.62656499453018
2015-03-20,81.2557700195153,-2.8377152607486997,165.7992849273004
2015-03-21,131.58341936207995,49.380367453709255,214.59465474421268
